tconst	averageRating	numVotes
tt0019949	6.4	451
tt0019952	7.2	49
tt0019954	5.3	27
tt0019957	5.5	165
tt0019958	6.5	71
tt0019959	6.7	1966
tt0019960	6.8	10
tt0019964	6.3	20
tt0019965	4.9	39
tt0019967	6.1	22
tt0019968	7.0	1395
tt0019971	6.0	31
tt0019972	5.2	73
tt0019975	6.9	805
tt0019976	7.2	900
tt0019979	5.1	157
tt0019982	5.4	15
tt0019983	5.3	417
tt0019986	7.1	23
tt0019987	5.5	47
tt0019988	8.3	64
tt0019990	6.7	38
tt0019991	7.5	14
tt0019992	5.7	219
tt0019993	5.7	2221
tt0019994	6.3	17
tt0019996	6.0	86
tt0019997	6.6	20
tt0019999	7.0	1290
tt0020001	3.9	21
tt0020003	7.3	15
tt0020004	6.6	460
tt0020005	3.7	34
tt0020006	7.2	24
tt0020007	6.5	279
tt0020008	6.5	17
tt0020009	5.8	25
tt0020010	4.4	12
tt0020011	6.1	181
tt0020014	5.8	149
tt0020015	7.0	9
tt0020016	7.5	39
tt0020018	5.5	1246
tt0020019	5.4	13
tt0020025	7.1	282
tt0020026	7.6	45
tt0020030	7.0	1368
tt0020034	6.1	313
tt0020040	8.1	26
tt0020041	5.6	454
tt0020042	5.5	174
tt0020044	7.5	138
tt0020049	5.8	419
tt0020051	6.6	15
tt0020052	5.7	44
tt0020053	6.3	913
tt0020054	6.7	9
tt0020056	5.1	51
tt0020059	5.6	57
tt0020061	5.0	14
tt0020062	6.8	1190
tt0020063	4.0	14
tt0020068	6.0	46
tt0020070	6.6	15
tt0020072	6.6	116
tt0020073	6.3	33
tt0020074	6.9	135
tt0020075	7.5	271
tt0020078	6.7	458
tt0020079	5.6	31
tt0020080	6.9	764
tt0020081	6.0	565
tt0020082	6.3	64
tt0020083	5.3	16
tt0020086	6.4	155
tt0020087	6.6	19
tt0020088	5.8	143
tt0020092	6.6	854
tt0020094	7.5	1878
tt0020099	6.6	138
tt0020101	6.6	24
tt0020103	6.0	569
tt0020105	6.1	22
tt0020107	6.0	20
tt0020108	6.4	26
tt0020109	5.3	149
tt0020112	7.0	2536
tt0020113	6.4	14
tt0020114	6.5	232
tt0020115	5.7	18
tt0020116	5.9	19
tt0020121	7.4	112
tt0020122	7.7	1474
tt0020124	6.8	56
tt0020126	5.6	543
tt0020128	5.0	65
tt0020134	7.0	88
tt0020135	5.4	82
tt0020136	7.0	39
tt0020138	6.4	59
tt0020140	7.4	60
tt0020142	6.2	3205
tt0020143	6.1	1269
tt0020144	6.0	414
tt0020146	6.0	108
tt0020152	6.2	119
tt0020158	6.9	236
tt0020159	8.0	24
tt0020161	7.2	1349
tt0020163	7.3	3449
tt0020164	5.3	411
tt0020165	7.4	100
tt0020166	5.5	230
tt0020167	6.1	567
tt0020168	5.6	543
tt0020174	4.9	19
tt0020175	6.2	33
tt0020177	6.2	79
tt0020179	6.1	139
tt0020180	7.1	29
tt0020182	6.9	156
tt0020187	4.8	18
tt0020189	4.6	47
tt0020190	6.9	13
tt0020193	7.4	315
tt0020197	6.0	365
tt0020198	6.1	826
tt0020202	6.8	25
tt0020203	6.9	16
tt0020205	6.5	43
tt0020206	4.4	16
tt0020209	7.5	36
tt0020210	5.7	568
tt0020211	6.2	28
tt0020213	5.6	17
tt0020214	4.1	38
tt0020217	5.5	261
tt0020218	5.6	125
tt0020219	5.2	123
tt0020220	8.0	14
tt0020221	7.2	36
tt0020223	6.6	893
tt0020227	6.3	98
tt0020228	6.8	188
tt0020230	7.2	910
tt0020232	7.3	494
tt0020234	5.4	64
tt0020237	4.2	69
tt0020238	5.8	350
tt0020239	6.3	34
tt0020241	5.0	19
tt0020246	6.1	523
tt0020247	6.2	900
tt0020248	4.6	46
tt0020253	6.8	416
tt0020255	6.0	89
tt0020256	6.3	22
tt0020257	4.2	13
tt0020258	5.6	146
tt0020262	5.4	14
tt0020263	7.2	66
tt0020264	7.1	1706
tt0020267	5.0	148
tt0020269	7.1	1801
tt0020272	4.4	23
tt0020276	5.7	451
tt0020278	5.7	145
tt0020281	5.5	36
tt0020285	4.5	28
tt0020286	6.5	979
tt0020288	6.0	19
tt0020291	6.0	34
tt0020293	6.7	270
tt0020297	6.7	13
tt0020298	7.1	3335
tt0020299	8.4	17
tt0020305	5.3	448
tt0020306	5.8	31
tt0020307	6.6	139
tt0020308	6.5	16
tt0020315	6.6	17
tt0020320	6.8	220
tt0020321	7.2	1876
tt0020323	7.2	33
tt0020324	5.0	58
tt0020325	6.8	35
tt0020328	6.9	14
tt0020329	5.1	24
tt0020332	6.0	755
tt0020334	5.0	41
tt0020335	7.3	644
tt0020336	5.9	264
tt0020337	7.0	15
tt0020341	7.0	76
tt0020342	6.7	70
tt0020344	6.9	135
tt0020345	7.3	11
tt0020349	5.0	35
tt0020350	6.9	24
tt0020352	6.6	13
tt0020353	6.6	132
tt0020354	7.1	37
tt0020356	5.4	54
tt0020357	6.9	34
tt0020358	6.1	404
tt0020359	5.2	251
tt0020364	5.8	285
tt0020365	5.4	35
tt0020366	4.9	153
tt0020368	4.6	8
tt0020370	6.4	30
tt0020371	6.5	127
tt0020379	5.0	17
tt0020380	4.1	11
tt0020387	7.6	69
tt0020388	6.0	406
tt0020389	6.9	110
tt0020392	6.6	298
tt0020395	4.2	19
tt0020396	6.7	98
tt0020399	4.7	36
tt0020400	5.8	28
tt0020402	6.1	309
tt0020403	5.8	462
tt0020404	5.5	105
tt0020405	6.9	264
tt0020406	6.8	13
tt0020408	5.8	22
tt0020409	8.0	37
tt0020410	6.7	697
tt0020413	4.1	28
tt0020414	7.6	6006
tt0020415	7.2	24
tt0020416	7.2	13
tt0020419	6.0	164
tt0020421	3.8	53
tt0020423	6.5	20
tt0020424	6.7	29
tt0020425	5.4	283
tt0020426	4.9	17
tt0020427	6.9	131
tt0020430	4.6	20
tt0020431	5.5	185
tt0020432	5.9	127
tt0020434	5.8	24
tt0020435	8.0	18
tt0020436	5.7	47
tt0020438	4.9	82
tt0020439	6.3	701
tt0020442	6.9	2450
tt0020443	4.6	11
tt0020444	6.9	54
tt0020445	6.2	522
tt0020446	4.7	426
tt0020447	6.5	457
tt0020448	7.6	15
tt0020449	2.5	26
tt0020450	6.8	88
tt0020451	7.2	1675
tt0020452	6.9	15
tt0020456	7.8	41
tt0020458	6.2	446
tt0020459	4.4	56
tt0020460	7.5	22
tt0020461	5.4	194
tt0020462	7.5	17
tt0020465	5.4	25
tt0020466	6.5	447
tt0020469	6.2	93
tt0020470	6.8	90
tt0020471	7.5	51
tt0020473	4.2	8
tt0020475	7.8	4739
tt0020476	4.3	47
tt0020479	6.2	631
tt0020480	5.3	182
tt0020481	5.4	143
tt0020483	5.5	23
tt0020484	5.5	446
tt0020485	6.7	36
tt0020487	6.8	785
tt0020488	5.8	773
tt0020489	7.2	1206
tt0020490	5.8	196
tt0020492	5.7	717
tt0020494	7.1	33
tt0020496	6.0	30
tt0020497	5.9	71
tt0020498	6.9	46
tt0020499	6.5	829
tt0020500	5.4	50
tt0020502	6.2	231
tt0020503	6.2	30
tt0020508	7.8	12
tt0020509	6.2	612
tt0020510	6.6	332
tt0020513	6.6	71
tt0020514	6.5	1418
tt0020515	6.0	15
tt0020516	6.5	156
tt0020519	3.7	11
tt0020523	7.2	451
tt0020526	6.2	28
tt0020530	7.6	52921
tt0020531	7.0	1322
tt0020532	6.9	14
tt0020534	5.7	371
tt0020535	7.7	27
tt0020538	5.4	704
tt0020539	5.3	20
tt0020541	4.7	19
tt0020542	5.2	279
tt0020543	6.0	507
tt0020546	6.9	15
tt0020547	7.3	156
tt0020549	5.1	56
tt0020550	3.8	19
tt0020552	7.0	39
tt0020556	6.7	840
tt0020560	5.9	89
tt0020562	5.4	13
tt0020563	6.3	588
tt0020564	6.8	26
tt0020566	6.1	322
tt0020567	6.8	36
tt0020568	7.5	16
tt0020570	7.3	1065
tt0020572	5.9	807
tt0020577	5.5	27
tt0020580	5.9	562
tt0020581	6.6	713
tt0020584	6.2	21
tt0020585	7.2	490
tt0020586	6.0	22
tt0020589	6.4	757
tt0020590	6.2	527
tt0020591	5.7	484
tt0020594	6.9	386
tt0020595	6.5	141
tt0020596	6.8	57
tt0020599	5.5	82
tt0020600	6.3	18
tt0020602	6.0	123
tt0020603	5.5	85
tt0020604	5.2	89
tt0020605	7.0	10
tt0020607	7.0	980
tt0020608	7.2	272
tt0020613	6.4	331
tt0020616	6.3	18
tt0020617	8.3	14
tt0020619	7.0	39
tt0020620	5.6	1657
tt0020621	6.8	185
tt0020626	4.3	14
tt0020627	5.8	12
tt0020628	5.7	155
tt0020629	8.1	66615
tt0020630	6.4	48
tt0020634	6.3	27
tt0020635	6.2	114
tt0020637	6.8	10
tt0020638	5.2	36
tt0020640	7.4	15050
tt0020641	6.6	3406
tt0020642	6.9	930
tt0020643	7.3	2557
tt0020645	6.4	144
tt0020646	4.2	112
tt0020647	5.5	352
tt0020648	7.5	18
tt0020649	5.8	96
tt0020652	4.8	48
tt0020654	7.3	52
tt0020655	6.2	32
tt0020656	7.3	560
tt0020658	6.0	390
tt0020660	6.7	21
tt0020661	5.0	166
tt0020662	6.9	36
tt0020663	6.0	42
tt0020666	6.3	257
tt0020667	5.7	448
tt0020668	6.3	1123
tt0020670	5.6	222
tt0020671	6.1	307
tt0020672	4.8	100
tt0020673	5.0	243
tt0020676	5.3	16
tt0020677	5.8	157
tt0020678	7.1	1853
tt0020679	6.0	436
tt0020680	5.5	17
tt0020681	6.8	25
tt0020682	6.4	32
tt0020683	5.5	127
tt0020684	4.0	31
tt0020686	7.1	2505
tt0020687	5.5	49
tt0020688	6.0	21
tt0020689	6.8	24
tt0020690	5.7	307
tt0020691	7.1	4233
tt0020692	5.6	46
tt0020693	6.0	452
tt0020694	5.3	83
tt0020695	6.0	836
tt0020697	7.7	16036
tt0020698	7.4	1776
tt0020699	5.2	369
tt0020700	6.4	27
tt0020701	6.1	567
tt0020702	5.4	533
tt0020703	5.2	169
tt0020705	5.3	234
tt0020707	6.7	30
tt0020708	7.3	2226
tt0020709	6.2	39
tt0020712	6.4	39
tt0020713	5.6	372
tt0020714	5.8	135
tt0020715	6.2	72
tt0020717	4.7	257
tt0020718	5.5	39
tt0020719	7.6	32
tt0020720	6.3	488
tt0020723	6.0	25
tt0020724	5.5	212
tt0020725	6.3	16
tt0020727	6.6	101
tt0020728	6.8	28
tt0020732	6.1	17
tt0020735	5.4	354
tt0020736	5.4	31
tt0020738	6.1	41
tt0020739	5.8	118
tt0020740	4.5	200
tt0020741	6.8	40
tt0020743	6.8	16
tt0020744	7.1	54
tt0020746	5.5	59
tt0020748	7.4	88
tt0020751	5.5	53
tt0020752	6.3	620
tt0020754	5.7	143
tt0020755	5.2	22
tt0020757	6.6	86
tt0020758	4.9	425
tt0020759	5.9	85
tt0020762	6.9	36
tt0020763	5.6	187
tt0020765	6.0	18
tt0020767	5.4	109
tt0020768	7.7	3653
tt0020769	6.4	23
tt0020770	4.6	48
tt0020771	6.0	21
tt0020773	7.3	34
tt0020774	4.1	40
tt0020776	4.0	18
tt0020780	5.1	76
tt0020781	6.2	66
tt0020784	5.7	475
tt0020785	5.1	171
tt0020789	5.7	63
tt0020790	6.6	13
tt0020792	5.9	34
tt0020793	7.5	1212
tt0020796	5.2	228
tt0020798	6.7	171
tt0020799	6.0	258
tt0020800	6.6	28
tt0020801	6.5	24
tt0020803	5.8	34
tt0020804	5.0	21
tt0020805	5.4	151
tt0020806	6.1	623
tt0020809	4.5	75
tt0020810	5.5	142
tt0020811	7.0	16
tt0020813	5.2	24
tt0020814	7.0	314
tt0020815	7.1	2000
tt0020816	6.0	45
tt0020818	6.6	22
tt0020819	6.2	64
tt0020821	6.6	795
tt0020822	6.9	95
tt0020823	6.0	241
tt0020824	7.2	24
tt0020826	5.1	28
tt0020827	6.7	3492
tt0020828	5.2	410
tt0020829	6.2	397
tt0020831	5.5	67
tt0020834	6.6	130
tt0020835	5.3	14
tt0020836	6.5	1294
tt0020838	5.7	516
tt0020840	3.8	11
tt0020841	6.1	11
tt0020842	6.5	861
tt0020843	6.3	61
tt0020844	5.5	101
tt0020848	5.1	22
tt0020850	5.9	62
tt0020852	5.0	523
tt0020856	6.1	11
tt0020857	4.9	31
tt0020859	5.9	102
tt0020860	6.4	22
tt0020861	6.9	35
tt0020866	5.7	170
tt0020867	5.2	43
tt0020869	5.2	197
tt0020872	7.2	38
tt0020873	6.2	287
tt0020874	4.2	21
tt0020875	6.5	610
tt0020876	6.7	1171
tt0020880	5.6	274
tt0020881	6.8	41
tt0020882	5.5	43
tt0020883	5.9	67
tt0020884	5.6	44
tt0020885	6.8	563
tt0020887	7.3	166
tt0020888	5.8	107
tt0020890	6.1	284
tt0020891	6.0	1374
tt0020893	7.0	48
tt0020894	6.7	255
tt0020895	5.6	128
tt0020896	6.4	658
tt0020899	6.1	75
tt0020900	6.0	311
tt0020902	5.5	1001
tt0020905	4.0	20
tt0020906	5.9	358
tt0020907	4.3	120
tt0020911	5.7	76
tt0020912	5.6	81
tt0020914	5.9	30
tt0020915	7.6	70
tt0020917	6.2	10
tt0020918	6.6	57
tt0020919	5.2	860
tt0020920	6.2	76
tt0020921	5.6	30
tt0020922	5.8	108
tt0020924	5.7	213
tt0020925	7.4	28
tt0020926	4.4	166
tt0020927	6.2	1233
tt0020929	6.4	364
tt0020932	6.6	547
tt0020933	6.8	39
tt0020935	5.8	27
tt0020936	6.7	36
tt0020937	4.5	15
tt0020938	5.4	425
tt0020941	6.9	19
tt0020942	4.9	136
tt0020944	6.1	56
tt0020945	5.9	380
tt0020946	3.6	14
tt0020948	7.8	14
tt0020949	5.6	173
tt0020950	6.1	484
tt0020952	6.0	82
tt0020953	4.7	71
tt0020954	5.4	67
tt0020955	5.9	33
tt0020956	5.4	72
tt0020959	5.4	234
tt0020960	7.3	5790
tt0020963	6.6	31
tt0020965	5.2	60
tt0020966	6.5	501
tt0020968	7.1	62
tt0020969	7.7	42
tt0020971	4.4	22
tt0020972	6.4	93
tt0020973	7.2	28
tt0020977	7.6	24
tt0020979	7.4	2176
tt0020980	6.4	724
tt0020982	7.6	49
tt0020983	5.4	293
tt0020984	7.2	34
tt0020985	6.3	639
tt0020986	5.7	88
tt0020987	5.9	399
tt0020988	4.9	56
tt0020989	5.6	54
tt0020991	6.8	28
tt0020992	6.9	39
tt0020993	5.7	12
tt0020994	7.0	57
tt0020997	5.2	99
tt0020999	5.8	63
tt0021001	5.4	149
tt0021002	6.6	45
tt0021003	6.9	36
tt0021004	7.3	263
tt0021007	5.2	30
tt0021008	6.9	17
tt0021009	6.9	13
tt0021010	7.8	12
tt0021011	7.1	25
tt0021013	6.9	368
tt0021014	5.8	9
tt0021015	4.6	2483
tt0021016	5.4	819
tt0021017	5.2	84
tt0021018	5.3	493
tt0021019	6.6	34
tt0021020	3.8	5
tt0021021	5.7	16
tt0021023	5.5	69
tt0021024	6.1	44
tt0021025	6.7	1556
tt0021026	4.7	50
tt0021027	5.3	73
tt0021029	6.1	82
tt0021033	6.9	52
tt0021034	4.6	9
tt0021035	6.2	11
tt0021036	6.1	64
tt0021037	5.9	134
tt0021039	5.0	53
tt0021040	6.7	1355
tt0021041	6.6	39
tt0021042	5.8	252
tt0021043	5.1	43
tt0021044	6.3	266
tt0021045	5.3	148
tt0021046	5.9	57
tt0021048	5.4	167
tt0021050	4.7	20
tt0021051	5.5	74
tt0021052	6.7	21
tt0021053	6.3	397
tt0021054	7.1	1992
tt0021055	5.2	24
tt0021056	5.0	55
tt0021057	6.9	45
tt0021060	6.3	619
tt0021061	5.8	157
tt0021064	6.4	30
tt0021065	6.5	24
tt0021066	6.1	12
tt0021067	6.3	45
tt0021068	7.5	70
tt0021069	5.4	205
tt0021070	5.3	171
tt0021071	6.2	57
tt0021073	5.8	84
tt0021074	6.5	497
tt0021076	6.7	89
tt0021078	5.4	41
tt0021079	7.2	14179
tt0021080	4.8	14
tt0021082	7.0	32
tt0021083	4.8	103
tt0021084	6.2	49
tt0021085	5.4	64
tt0021087	6.0	527
tt0021089	6.8	69
tt0021090	5.2	174
tt0021092	5.5	295
tt0021094	5.1	191
tt0021097	6.3	57
tt0021098	7.1	20
tt0021100	5.4	240
tt0021102	6.3	151
tt0021106	6.3	1217
tt0021107	6.2	11
tt0021109	5.8	98
tt0021110	5.9	233
tt0021112	6.3	94
tt0021113	4.7	38
tt0021114	5.5	30
tt0021115	6.8	92
tt0021118	6.0	174
tt0021119	6.7	57
tt0021120	6.8	22
tt0021121	6.6	253
tt0021125	6.7	116
tt0021127	7.0	9
tt0021128	5.7	954
tt0021131	5.3	42
tt0021132	5.7	254
tt0021133	5.0	345
tt0021134	4.8	273
tt0021135	6.2	38
tt0021137	4.5	76
tt0021139	5.6	39
tt0021140	6.0	391
tt0021141	5.2	138
tt0021144	6.8	124
tt0021146	6.1	390
tt0021147	6.5	71
tt0021148	6.7	1871
tt0021149	5.6	624
tt0021151	5.8	323
tt0021152	4.8	604
tt0021153	6.7	1401
tt0021155	5.6	60
tt0021156	7.0	7316
tt0021159	5.7	123
tt0021160	5.1	30
tt0021161	7.5	19
tt0021165	6.3	6768
tt0021166	6.7	287
tt0021168	6.5	131
tt0021176	6.0	58
tt0021177	7.0	43
tt0021178	5.9	204
tt0021179	7.2	32
tt0021180	6.7	39
tt0021181	6.0	368
tt0021182	7.5	1739
tt0021183	6.4	41
tt0021184	6.3	120
tt0021185	6.1	38
tt0021189	5.8	1137
tt0021190	5.1	18
tt0021191	5.3	357
tt0021192	4.6	160
tt0021193	7.4	12
tt0021196	6.9	92
tt0021197	6.2	480
tt0021198	5.0	63
tt0021199	5.3	80
tt0021200	5.1	46
tt0021201	3.9	56
tt0021202	3.8	166
tt0021203	5.5	111
tt0021205	7.0	30
tt0021207	5.0	18
tt0021208	7.4	20
tt0021211	7.4	22
tt0021212	7.0	24
tt0021213	5.8	18
tt0021214	5.8	63
tt0021216	5.7	187
tt0021217	5.6	460
tt0021218	5.2	45
tt0021219	6.4	108
tt0021221	4.7	12
tt0021223	6.2	888
tt0021224	5.6	218
tt0021225	6.5	544
tt0021227	6.8	12
tt0021228	6.3	793
tt0021231	4.6	142
tt0021232	5.8	357
tt0021233	4.3	67
tt0021234	6.5	103
tt0021237	6.6	47
tt0021239	5.1	310
tt0021240	6.0	398
tt0021243	4.6	142
tt0021246	6.9	28
tt0021247	7.1	227
tt0021248	6.5	24
tt0021249	6.0	71
tt0021250	6.2	420
tt0021252	6.0	437
tt0021261	6.1	100
tt0021262	6.2	343
tt0021263	5.9	321
tt0021268	7.4	256
tt0021270	4.8	10
tt0021271	5.8	25
tt0021273	6.9	656
tt0021274	5.4	110
tt0021275	6.8	364
tt0021276	5.6	183
tt0021277	7.2	32
tt0021279	6.0	133
tt0021280	5.1	181
tt0021281	6.4	1088
tt0021282	5.6	451
tt0021283	6.3	532
tt0021284	5.0	42
tt0021287	5.5	477
tt0021288	5.8	124
tt0021289	5.5	38
tt0021292	5.7	546
tt0021294	5.6	649
tt0021295	5.2	314
tt0021296	6.8	21
tt0021297	5.8	297
tt0021299	5.8	25
tt0021301	5.7	54
tt0021303	5.6	162
tt0021304	5.7	237
tt0021305	5.9	125
tt0021306	6.0	29
tt0021307	5.6	202
tt0021308	4.5	124
tt0021309	7.7	1494
tt0021310	5.7	1010
tt0021312	6.5	639
tt0021317	5.3	207
tt0021319	5.6	117
tt0021321	4.6	20
tt0021322	6.1	423
tt0021323	5.7	18
tt0021324	4.9	289
tt0021327	5.3	145
tt0021331	7.3	7221
tt0021334	5.9	110
tt0021335	5.4	304
tt0021336	7.1	21
tt0021337	5.8	135
tt0021338	4.8	28
tt0021339	7.2	431
tt0021340	4.9	12
tt0021341	6.8	10
tt0021342	5.3	84
tt0021345	5.3	288
tt0021346	6.1	91
tt0021347	5.3	36
tt0021348	6.8	44
tt0021349	4.8	38
tt0021351	6.5	55
tt0021353	4.8	45
tt0021354	6.0	22
tt0021355	6.7	43
tt0021357	6.5	141
tt0021358	6.8	69
tt0021359	6.3	168
tt0021360	5.7	27
tt0021361	6.4	20
tt0021362	4.8	100
tt0021364	5.7	395
tt0021365	5.0	143
tt0021366	6.8	156
tt0021369	6.0	134
tt0021371	6.1	393
tt0021372	5.6	46
tt0021374	5.8	613
tt0021375	6.8	1013
tt0021376	5.4	333
tt0021377	6.1	737
tt0021378	6.0	46
tt0021379	4.2	34
tt0021380	6.1	615
tt0021381	6.3	688
tt0021382	6.2	272
tt0021384	7.1	38
tt0021386	5.2	53
tt0021387	5.0	108
tt0021388	6.5	34
tt0021389	5.1	15
tt0021392	4.0	31
tt0021393	5.1	47
tt0021394	6.1	189
tt0021395	6.2	31
tt0021396	4.8	47
tt0021397	6.0	48
tt0021400	5.7	257
tt0021401	5.2	201
tt0021404	5.3	56
tt0021405	6.5	30
tt0021406	6.9	917
tt0021407	6.9	17
tt0021408	5.8	537
tt0021409	7.1	2440
tt0021410	6.5	22
tt0021412	7.1	88
tt0021413	5.6	309
tt0021414	6.1	19
tt0021415	5.4	42
tt0021417	8.0	15
tt0021418	4.8	98
tt0021420	6.4	391
tt0021421	5.5	19
tt0021422	5.2	140
tt0021423	7.0	19
tt0021424	5.3	87
tt0021425	6.9	22
tt0021426	7.3	8
tt0021428	7.3	48
tt0021429	6.9	157
tt0021430	6.2	19
tt0021432	5.8	101
tt0021434	5.6	363
tt0021435	5.3	188
tt0021436	5.4	117
tt0021439	5.1	152
tt0021440	7.5	84
tt0021442	7.4	58
tt0021445	5.9	60
tt0021446	7.0	14
tt0021449	4.9	122
tt0021451	6.0	14
tt0021454	6.4	40
tt0021455	6.7	23
tt0021456	7.9	312
tt0021457	5.4	24
tt0021458	6.8	37
tt0021460	6.9	15
tt0021463	6.4	216
tt0021464	5.2	264
tt0021465	2.1	27
tt0021467	5.5	53
tt0021468	6.1	22
tt0021469	3.9	35
tt0021470	4.8	114
tt0021471	6.3	50
tt0021472	5.8	263
tt0021474	5.8	55
tt0021476	6.8	119
tt0021481	5.9	74
tt0021482	6.9	42
tt0021483	6.3	223
tt0021484	7.0	163
tt0021485	6.5	23
tt0021486	5.8	253
tt0021487	6.3	131
tt0021488	5.2	22
tt0021491	3.4	37
tt0021492	6.3	157
tt0021493	5.6	424
tt0021495	5.3	26
tt0021496	5.2	38
tt0021498	4.6	6
tt0021500	4.1	53
tt0021502	5.5	74
tt0021503	5.0	105
tt0021504	5.9	53
tt0021505	6.7	1374
tt0021506	6.1	13
tt0021507	4.9	94
tt0021508	5.9	1346
tt0021509	5.4	55
tt0021511	5.4	215
tt0021514	6.6	13
tt0021515	3.8	45
tt0021517	6.8	13
tt0021521	6.6	22
tt0021522	6.9	96
tt0021524	5.9	114
tt0021525	5.5	297
tt0021530	5.6	132
tt0021531	6.1	372
tt0021532	6.4	66
tt0021533	5.8	733
tt0021534	5.8	618
tt0021535	5.6	25
tt0021536	6.7	19
tt0021538	6.8	19
tt0021539	7.3	102
tt0021541	6.1	18
tt0021542	7.4	2340
tt0021543	6.4	53
tt0021545	5.5	63
tt0021546	6.8	153
tt0021547	6.0	172
tt0021548	6.2	10
tt0021549	6.4	1154
tt0021550	5.9	195
tt0021551	6.4	428
tt0021553	7.4	12
tt0021554	5.2	82
tt0021555	4.6	58
tt0021556	5.8	378
tt0021557	5.3	129
tt0021559	6.1	110
tt0021561	5.2	31
tt0021562	5.0	10
tt0021563	5.5	37
tt0021565	6.8	31
tt0021566	6.2	37
tt0021567	5.7	52
tt0021568	6.0	210
tt0021569	5.5	14
tt0021571	7.2	6266
tt0021572	6.8	54
tt0021573	6.4	13
tt0021576	7.4	4546
tt0021577	7.2	14605
tt0021578	8.5	17
tt0021579	6.7	127
tt0021580	6.2	333
tt0021581	6.8	33
tt0021582	5.0	21
tt0021584	7.5	34
tt0021587	6.0	54
tt0021589	6.2	37
tt0021590	5.3	231
tt0021591	4.7	73
tt0021592	3.6	37
tt0021593	5.8	123
tt0021594	7.2	137
tt0021595	5.8	314
tt0021596	4.3	27
tt0021597	5.9	96
tt0021598	7.2	29
tt0021599	4.2	189
tt0021602	5.8	33
tt0021605	6.5	64
tt0021606	6.0	174
tt0021607	6.4	897
tt0021608	4.2	25
tt0021609	7.0	85
tt0021610	6.7	34
tt0021611	6.8	80
tt0021612	5.2	105
tt0021615	5.9	218
tt0021616	6.8	78
tt0021617	6.0	53
tt0021618	6.5	42
tt0021619	6.6	25
tt0021621	5.8	56
tt0021622	6.2	1917
tt0021627	8.0	12
tt0021629	6.1	13
tt0021630	5.7	74
tt0021631	6.5	75
tt0021632	6.2	421
tt0021633	6.4	1220
tt0021634	6.3	144
tt0021635	6.4	1536
tt0021636	6.1	1455
tt0021638	7.1	44
tt0021640	6.8	134
tt0021641	5.8	47
tt0021642	6.4	403
tt0021643	5.8	70
tt0021644	6.8	1493
tt0021645	6.5	442
tt0021646	7.4	1907
tt0021647	6.8	674
tt0021649	6.1	556
tt0021650	6.2	28
tt0021653	6.8	147
tt0021654	6.6	770
tt0021655	6.5	84
tt0021656	5.8	92
tt0021657	5.9	392
tt0021658	6.3	140
tt0021659	5.8	201
tt0021660	5.8	282
tt0021661	5.9	129
tt0021662	4.8	49
tt0021663	6.0	168
tt0021664	7.3	1661
tt0021665	6.0	416
tt0021666	6.1	529
tt0021668	6.6	1625
tt0021669	6.5	28
tt0021671	5.4	125
tt0021673	7.1	2284
tt0021675	6.3	56
tt0021676	5.8	410
tt0021680	7.0	130
tt0021681	5.7	156
tt0021683	5.9	111
tt0021684	5.8	320
tt0021685	5.5	229
tt0021686	4.9	179
tt0021687	5.8	311
tt0021688	5.1	170
tt0021689	5.3	236
tt0021690	5.3	201
tt0021691	6.2	78
tt0021693	6.0	81
tt0021694	5.9	93
tt0021695	6.2	204
tt0021696	6.1	60
tt0021697	5.6	349
tt0021698	5.9	74
tt0021699	5.5	27
tt0021700	6.6	9
tt0021701	6.2	180
tt0021702	6.4	52
tt0021703	6.2	482
tt0021704	4.8	21
tt0021705	5.0	33
tt0021706	5.8	44
tt0021707	6.3	178
tt0021708	6.4	14
tt0021709	6.4	91
tt0021710	6.6	44
tt0021711	6.3	56
tt0021714	7.2	11
tt0021718	6.3	496
tt0021720	6.4	306
tt0021721	6.2	124
tt0021722	5.7	62
tt0021723	7.0	38
tt0021725	6.2	231
tt0021726	5.7	86
tt0021729	6.0	29
tt0021730	7.3	3518
tt0021732	6.3	273
tt0021733	6.8	536
tt0021735	6.3	751
tt0021737	5.8	13
tt0021738	7.4	1650
tt0021739	7.5	4732
tt0021740	6.1	20
tt0021742	6.3	472
tt0021743	4.1	161
tt0021744	5.3	16
tt0021745	6.4	433
tt0021746	5.8	6748
tt0021748	6.7	105
tt0021749	8.5	192623
tt0021750	7.0	1831
tt0021751	5.1	149
tt0021752	6.2	315
tt0021754	6.6	207
tt0021755	7.2	1344
tt0021756	5.9	375
tt0021758	5.5	128
tt0021759	6.3	428
tt0021760	6.3	65
tt0021761	6.0	499
tt0021763	4.8	90
tt0021764	5.6	288
tt0021766	6.9	50
tt0021767	6.6	21
tt0021768	6.0	387
tt0021769	7.0	91
tt0021770	6.9	1326
tt0021772	5.5	222
tt0021774	5.6	30
tt0021775	5.9	162
tt0021778	6.3	1178
tt0021780	6.2	903
tt0021781	6.1	33
tt0021783	5.4	17
tt0021784	7.1	66
tt0021785	5.7	706
tt0021786	6.1	203
tt0021789	5.2	45
tt0021792	4.8	47
tt0021793	5.7	241
tt0021794	6.0	360
tt0021795	6.3	48
tt0021796	5.1	165
tt0021797	5.8	16
tt0021798	6.2	252
tt0021799	6.3	687
tt0021800	7.2	3033
tt0021802	6.9	226
tt0021804	5.7	76
tt0021806	7.5	241
tt0021807	6.2	170
tt0021810	7.2	760
tt0021812	5.9	77
